name,wilaya,zone,date,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,WS10M,WS50M,T2M,RH2M,PRECTOTCORR
El Bayadh,El Bayadh,Saharan Atlas,20190426,7.5679,7.8977,7.3582,5.77,7.09,15.52,57.25,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190427,8.4427,8.4492,11.1665,4.29,5.97,15.0,44.41,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190428,8.2555,8.2884,9.8784,3.5,5.19,16.56,37.09,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190429,7.1503,7.9058,5.9359,4.06,5.38,17.02,60.08,0.22
El Bayadh,El Bayadh,Saharan Atlas,20190430,7.7479,8.1749,8.8166,3.83,5.49,17.45,49.3,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190501,7.6361,7.9754,7.3934,3.53,4.89,17.51,44.7,0.43
El Bayadh,El Bayadh,Saharan Atlas,20190502,6.1603,7.7004,3.3449,7.58,9.74,18.17,51.47,0.49
El Bayadh,El Bayadh,Saharan Atlas,20190503,6.9415,7.4095,3.5422,6.33,7.72,16.0,58.56,0.12
El Bayadh,El Bayadh,Saharan Atlas,20190504,6.1522,8.2874,5.755,7.2,9.24,13.98,65.19,0.06
El Bayadh,El Bayadh,Saharan Atlas,20190505,8.4576,8.531,10.8029,4.63,6.47,15.19,55.72,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190506,8.5068,8.5409,10.8158,3.84,5.4,17.52,40.22,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190507,7.8638,8.375,8.1766,3.3,4.59,20.4,33.78,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190508,8.3234,8.3563,9.1915,3.06,4.54,22.24,29.75,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190509,8.4187,8.4266,9.8878,4.73,6.64,21.58,29.72,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190510,8.3508,8.3573,9.4082,3.12,4.41,23.09,29.79,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190511,8.2438,8.3563,7.9044,3.85,5.22,24.48,23.51,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190512,8.449,8.4943,9.5722,5.55,7.46,21.8,39.16,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190513,8.8382,8.8438,11.9515,5.09,7.29,18.17,30.64,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190514,8.8534,8.8586,12.2033,3.66,5.08,15.47,33.12,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190515,8.6426,8.7245,11.0705,4.08,5.81,18.43,30.14,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190516,8.7523,8.7576,11.6551,3.31,4.63,22.19,25.05,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190517,8.1888,8.5366,7.0442,7.06,9.32,20.03,31.44,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190518,6.2047,8.5726,3.0718,6.84,8.59,15.42,31.84,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190519,5.0441,8.3702,1.2557,5.03,6.55,13.27,44.63,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190520,7.7969,8.3621,6.6329,2.78,3.88,17.88,39.07,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190521,7.3397,7.6728,3.8568,4.32,5.94,19.69,39.13,0.05
El Bayadh,El Bayadh,Saharan Atlas,20190522,7.369,8.1214,4.8802,3.2,4.58,19.46,42.54,0.02
El Bayadh,El Bayadh,Saharan Atlas,20190523,7.6838,8.3297,5.7149,3.18,4.58,20.95,36.88,0.04
El Bayadh,El Bayadh,Saharan Atlas,20190524,6.665,8.1864,4.0099,4.48,5.53,22.88,29.07,0.29
El Bayadh,El Bayadh,Saharan Atlas,20190525,5.9064,8.37,3.1037,6.99,8.41,16.44,49.61,1.6
El Bayadh,El Bayadh,Saharan Atlas,20190526,7.0805,8.5394,5.0938,6.0,7.56,15.09,56.35,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190527,8.5219,8.6897,10.3282,3.6,4.91,17.18,44.95,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190528,7.8708,8.6184,8.3347,2.53,3.63,21.43,32.27,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190529,8.5798,8.6378,10.0622,5.34,7.11,22.37,33.1,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190530,8.3707,8.4773,8.3926,4.19,5.48,20.33,41.93,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190531,8.3165,8.3256,6.9528,2.67,4.02,19.88,36.91,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190601,8.8106,8.8339,10.3788,2.28,3.26,20.44,33.41,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190602,8.5934,8.7598,9.3276,3.66,5.15,22.08,30.0,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190603,8.7523,8.7826,9.8647,4.92,6.64,23.25,25.23,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190604,8.0611,8.6537,6.4968,3.65,4.53,25.82,19.98,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190605,5.4358,8.0357,0.8962,3.29,4.17,22.87,33.58,0.07
El Bayadh,El Bayadh,Saharan Atlas,20190606,8.2042,8.377,6.8868,4.06,5.98,24.17,37.28,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190607,7.9702,8.383,5.6549,5.18,7.27,25.79,15.93,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190608,8.784,8.7998,8.5488,4.89,6.66,25.53,10.83,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190609,8.8289,9.0211,8.1161,5.27,6.82,25.75,15.73,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190610,8.7154,8.7701,8.7665,7.64,8.82,21.27,35.16,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190611,9.1342,9.1493,11.2985,5.73,7.34,20.48,29.92,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190612,9.0002,9.0156,11.0438,4.23,6.01,23.42,22.44,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190613,7.5132,7.5612,3.4008,8.32,11.16,25.89,14.89,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190614,8.0863,8.0983,5.6249,4.85,6.78,24.69,24.33,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190615,8.8188,8.8354,9.0192,4.16,5.52,26.55,19.41,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190616,8.6498,8.7708,8.1794,5.51,7.25,25.83,30.2,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190617,8.5346,8.6141,8.4312,6.55,8.19,23.79,44.9,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190618,8.4706,8.5018,7.9454,3.86,5.77,26.57,30.56,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190619,8.5829,8.5922,7.9841,5.59,8.02,28.02,22.63,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190620,8.0122,8.303,5.3362,7.4,10.28,29.41,19.0,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190621,8.1936,8.2003,5.3568,5.91,7.97,28.78,14.05,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190622,8.3071,8.3155,5.9626,4.18,5.91,28.51,20.84,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190623,8.3815,8.4163,5.987,4.59,6.4,28.98,10.03,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190624,8.8394,8.8721,8.8702,4.6,6.14,29.34,9.63,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190625,8.7034,8.7245,8.0758,6.07,8.58,29.04,9.71,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190626,8.671,8.6928,8.0741,6.81,9.78,30.18,12.46,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190627,8.3074,8.5639,7.0226,4.2,5.79,30.36,13.71,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190628,8.257,8.5872,6.805,2.56,3.57,31.02,13.77,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190629,8.0707,8.5363,7.0546,3.73,5.01,30.21,24.14,0.06
El Bayadh,El Bayadh,Saharan Atlas,20190630,7.0166,8.4895,4.8485,6.34,8.37,30.3,23.89,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190701,8.1473,8.4408,6.7428,5.55,7.19,28.81,30.75,0.23
El Bayadh,El Bayadh,Saharan Atlas,20190702,7.6099,8.1619,5.5291,4.54,5.46,27.92,33.93,8.19
El Bayadh,El Bayadh,Saharan Atlas,20190703,7.5494,8.0741,4.6001,6.52,8.9,27.43,36.1,1.34
El Bayadh,El Bayadh,Saharan Atlas,20190704,7.2288,8.0398,4.115,5.85,8.75,29.66,22.94,0.11
El Bayadh,El Bayadh,Saharan Atlas,20190705,7.547,8.0539,4.0373,5.05,6.94,29.6,25.25,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190706,7.8869,8.1523,5.2265,5.08,6.84,29.94,26.91,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190707,7.9193,8.2428,5.5762,5.95,8.18,30.46,26.32,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190708,7.4138,8.1883,4.3884,8.18,10.97,30.17,20.96,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190709,7.6932,8.1062,4.5643,5.31,7.17,29.6,15.67,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190710,7.9879,8.4509,5.9431,4.12,5.83,30.13,13.12,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190711,8.2322,8.5238,6.6278,3.25,4.76,32.0,12.23,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190712,7.6301,8.2253,4.7911,2.13,3.24,32.86,13.4,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190713,8.4434,8.5046,7.4498,5.75,8.55,32.45,10.26,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190714,8.3674,8.4439,7.4496,6.61,8.6,31.17,15.34,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190715,8.1502,8.2594,7.0711,6.33,7.99,27.84,27.03,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190716,8.3851,8.4434,8.705,3.48,5.02,28.67,24.56,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190717,6.0768,7.9373,2.7787,4.31,5.44,28.66,25.57,0.41
El Bayadh,El Bayadh,Saharan Atlas,20190718,7.3567,7.7568,4.5936,3.91,5.11,27.1,38.91,0.33
El Bayadh,El Bayadh,Saharan Atlas,20190719,7.896,7.9051,6.3494,5.13,7.28,28.56,26.77,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190720,6.3173,7.6123,2.1756,5.19,6.87,28.88,24.05,0.32
El Bayadh,El Bayadh,Saharan Atlas,20190721,6.5047,8.0621,3.5561,5.14,6.52,29.42,26.67,0.58
El Bayadh,El Bayadh,Saharan Atlas,20190722,6.4188,8.0035,3.1649,4.04,5.42,29.14,29.79,0.5
El Bayadh,El Bayadh,Saharan Atlas,20190723,7.6985,8.016,6.5878,4.25,5.89,27.26,30.6,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190724,7.7398,8.2351,6.9756,3.29,4.55,28.37,27.03,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190725,7.2763,8.1607,5.9429,3.58,4.89,29.74,23.33,0.66
El Bayadh,El Bayadh,Saharan Atlas,20190726,7.4902,8.0578,5.8166,3.91,5.17,29.61,25.07,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190727,8.1514,8.2354,8.3585,6.07,7.74,27.74,24.81,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190728,8.2978,8.3064,9.2688,4.54,5.62,27.72,28.57,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190729,8.149,8.239,7.7983,3.77,5.13,31.11,16.84,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190730,8.0527,8.2874,7.4215,4.42,6.14,31.27,17.18,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190731,7.8156,7.9519,6.4214,6.53,9.58,31.53,14.03,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190801,6.8587,7.4162,3.5328,5.04,6.9,31.57,23.72,0.15
El Bayadh,El Bayadh,Saharan Atlas,20190802,7.3968,7.9447,5.2418,6.07,7.23,31.01,33.82,0.06
El Bayadh,El Bayadh,Saharan Atlas,20190803,6.7342,7.2749,3.4471,4.47,6.02,32.38,24.72,3.82
El Bayadh,El Bayadh,Saharan Atlas,20190804,6.1133,7.3942,2.3623,5.13,7.07,30.97,27.53,0.53
El Bayadh,El Bayadh,Saharan Atlas,20190805,6.599,7.6171,3.9686,3.5,4.82,30.04,30.73,0.66
El Bayadh,El Bayadh,Saharan Atlas,20190806,6.923,7.657,4.4681,3.68,5.47,30.7,25.48,0.01
El Bayadh,El Bayadh,Saharan Atlas,20190807,7.3627,7.6699,5.309,3.91,5.45,31.84,19.93,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190808,7.4611,7.5984,5.3292,2.41,3.08,32.59,16.28,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190809,7.0596,7.6925,4.8307,2.05,3.13,32.62,16.7,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190810,6.6514,7.6265,4.6723,4.44,6.29,31.94,17.62,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190811,5.9837,7.6656,2.1322,1.97,2.74,31.42,22.66,0.95
El Bayadh,El Bayadh,Saharan Atlas,20190812,6.87,7.4246,4.7741,4.58,5.69,29.53,31.69,0.01
El Bayadh,El Bayadh,Saharan Atlas,20190813,7.1801,7.5427,6.0926,4.31,5.37,28.75,31.23,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190814,7.6193,7.6651,7.9711,5.47,7.11,27.87,36.8,0.05
El Bayadh,El Bayadh,Saharan Atlas,20190815,7.9061,7.9183,9.4649,3.74,5.62,28.37,22.08,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190816,7.2012,7.6166,6.8302,3.5,4.86,28.42,28.13,0.01
El Bayadh,El Bayadh,Saharan Atlas,20190817,7.4261,7.5348,7.3776,3.52,4.85,28.93,30.55,6.98
El Bayadh,El Bayadh,Saharan Atlas,20190818,7.0992,7.5216,6.409,3.78,5.24,27.96,36.33,0.16
El Bayadh,El Bayadh,Saharan Atlas,20190819,6.5928,7.5367,5.7578,2.29,3.39,29.31,33.99,0.05
El Bayadh,El Bayadh,Saharan Atlas,20190820,6.7212,7.6265,5.6026,2.78,3.41,30.01,30.84,0.15
El Bayadh,El Bayadh,Saharan Atlas,20190821,6.3744,7.3469,4.6858,4.54,6.53,29.46,25.19,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190822,7.0826,7.4556,6.5904,3.51,5.01,29.11,36.29,0.02
El Bayadh,El Bayadh,Saharan Atlas,20190823,6.8534,7.3217,6.139,4.24,5.98,28.95,32.47,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190824,6.9972,7.3039,6.9979,5.41,7.32,28.12,31.48,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190825,7.5178,7.5619,9.0014,4.42,6.18,27.29,28.12,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190826,5.0088,7.1059,1.739,3.43,4.75,26.97,29.54,3.43
El Bayadh,El Bayadh,Saharan Atlas,20190827,4.903,6.9053,2.2361,4.96,6.13,24.41,52.97,5.7
El Bayadh,El Bayadh,Saharan Atlas,20190828,6.9454,6.9547,6.4788,3.89,5.42,25.24,43.97,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190829,6.761,7.1191,6.0576,4.26,6.02,25.39,33.5,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190830,5.3892,6.7836,2.3261,3.56,4.55,22.99,46.26,1.2
El Bayadh,El Bayadh,Saharan Atlas,20190831,6.8323,6.9502,6.1128,5.05,6.87,22.7,48.03,0.0
El Bayadh,El Bayadh,Saharan Atlas,20190901,6.9626,7.2067,7.1611,3.65,5.14,22.22,46.32,0.0
